op_name, stream_id, start_time(ms), duration(ms)
Default/Conv2DBackpropInput-op285,2,1794826889.607000,0.045
Default/Cast-op289,2,1794826889.752000,0.056
Default/TransData-op293,2,1794826889.964000,0.09
Default/Pad-op369,2,1794826890.238000,0.055
Default/StridedSlice-op370,2,1794826890.528000,0.077
Default/Add-op476,2,1794826890.752000,0.051
Default/StridedSlice-op372,2,1794826891.010000,0.052
Default/StridedSlice-op373,2,1794826892.100000,0.064
Default/Pad-op374,2,1794826892.904000,0.06
Default/Cast-op471,2,1794826896.231000,0.065
Default/TransData-op467,2,1794826896.396000,0.261
Default/Cast-op470,2,1794826896.758000,0.053
Default/Conv2D-op466,2,1794826896.903000,0.049
Default/TransData-op473,2,1794826897.097000,0.05
Default/Cast-op291,2,1794826900.605000,0.062
Default/TransData-op286,2,1794826900.761000,0.06
Default/Cast-op290,2,1794826900.929000,0.053
Default/Conv2DBackpropInput-op285,2,1794826901.072000,0.049
Default/Cast-op289,2,1794826901.222000,0.051
Default/TransData-op293,2,1794826901.433000,0.084
Default/Pad-op384,2,1794826901.700000,0.061
Default/StridedSlice-op385,2,1794826901.945000,0.054
Default/Add-op476,2,1794826902.161000,0.069
Default/StridedSlice-op387,2,1794826902.446000,0.049
Default/StridedSlice-op388,2,1794826903.543000,0.063
Default/Pad-op389,2,1794826904.335000,0.059
Default/Cast-op471,2,1794826908.631000,0.065
Default/TransData-op467,2,1794826908.791000,0.243
Default/Cast-op470,2,1794826909.134000,0.068
Default/Conv2D-op466,2,1794826909.301000,0.049
Default/TransData-op473,2,1794826909.497000,0.052
Default/Cast-op291,2,1794826913.080000,0.062
Default/TransData-op286,2,1794826913.235000,0.057
Default/Cast-op290,2,1794826913.387000,0.055
Default/Conv2DBackpropInput-op285,2,1794826913.535000,0.074
Default/Cast-op289,2,1794826913.709000,0.048
Default/TransData-op293,2,1794826913.918000,0.086
Default/Pad-op399,2,1794826914.183000,0.06
Default/StridedSlice-op400,2,1794826914.392000,0.059
Default/Add-op476,2,1794826914.596000,0.052
Default/StridedSlice-op402,2,1794826914.874000,0.049
Default/StridedSlice-op403,2,1794826915.984000,0.068
Default/Pad-op404,2,1794826916.765000,0.055
Default/Cast-op471,2,1794826920.084000,0.065
Default/TransData-op467,2,1794826920.247000,0.244
Default/Cast-op470,2,1794826920.590000,0.055
Default/Conv2D-op466,2,1794826920.742000,0.047
Default/TransData-op473,2,1794826920.946000,0.057
Default/Cast-op291,2,1794826924.441000,0.062
Default/TransData-op286,2,1794826924.593000,0.059
Default/Cast-op290,2,1794826924.749000,0.044
Default/Conv2DBackpropInput-op285,2,1794826924.882000,0.044
Default/Cast-op289,2,1794826925.024000,0.068
Default/TransData-op293,2,1794826925.250000,0.081
Default/Pad-op414,2,1794826925.516000,0.062
Default/StridedSlice-op415,2,1794826925.789000,0.057
Default/Add-op476,2,1794826925.989000,0.048
Default/StridedSlice-op417,2,1794826926.260000,0.049
Default/StridedSlice-op418,2,1794826927.357000,0.067
Default/Pad-op419,2,1794826928.148000,0.054
Default/Cast-op471,2,1794826931.402000,0.063
Default/TransData-op467,2,1794826931.561000,0.244
Default/Cast-op470,2,1794826931.905000,0.048
Default/Conv2D-op466,2,1794826932.049000,0.049
Default/TransData-op473,2,1794826932.241000,0.048
Default/Cast-op291,2,1794826935.787000,0.064
Default/TransData-op286,2,1794826935.941000,0.054
Default/Cast-op290,2,1794826936.094000,0.045
Default/Conv2DBackpropInput-op285,2,1794826936.226000,0.045
Default/Cast-op289,2,1794826936.370000,0.056
Default/TransData-op293,2,1794826936.590000,0.085
Default/Pad-op429,2,1794826936.856000,0.058
Default/StridedSlice-op430,2,1794826937.106000,0.057
Default/Add-op476,2,1794826937.304000,0.053
Default/StridedSlice-op432,2,1794826937.593000,0.051
Default/StridedSlice-op433,2,1794826938.698000,0.065
Default/Pad-op434,2,1794826939.480000,0.057
Default/Cast-op471,2,1794826942.788000,0.061
Default/TransData-op467,2,1794826942.945000,0.247
Default/Cast-op470,2,1794826943.289000,0.052
Default/Conv2D-op466,2,1794826943.439000,0.046
Default/TransData-op473,2,1794826943.628000,0.052
Default/Cast-op291,2,1794826947.128000,0.081
Default/TransData-op286,2,1794826947.303000,0.061
Default/Cast-op290,2,1794826947.456000,0.051
Default/Conv2DBackpropInput-op285,2,1794826947.594000,0.046
Default/Cast-op289,2,1794826947.735000,0.05
Default/TransData-op293,2,1794826947.936000,0.082
Default/Pad-op444,2,1794826948.199000,0.057
Default/StridedSlice-op445,2,1794826948.575000,0.056
Default/Add-op476,2,1794826948.777000,0.051
Default/StridedSlice-op447,2,1794826949.049000,0.052
Default/StridedSlice-op448,2,1794826950.159000,0.067
Default/Pad-op449,2,1794826950.940000,0.056
Default/Cast-op471,2,1794826954.247000,0.057
Default/TransData-op467,2,1794826954.408000,0.261
Default/Cast-op470,2,1794826954.766000,0.051
Default/Conv2D-op466,2,1794826954.908000,0.046
Default/TransData-op473,2,1794826955.093000,0.048
Default/Cast-op291,2,1794826958.585000,0.06
Default/TransData-op286,2,1794826958.744000,0.07
Default/Cast-op290,2,1794826958.912000,0.048
Default/Conv2DBackpropInput-op285,2,1794826959.050000,0.054
Default/Cast-op289,2,1794826959.198000,0.052
Default/TransData-op293,2,1794826959.409000,0.087
Default/Pad-op459,2,1794826959.679000,0.059
Default/StridedSlice-op460,2,1794826959.905000,0.054
Default/Add-op476,2,1794826960.135000,0.07
Default/StridedSlice-op462,2,1794826960.413000,0.051
Default/StridedSlice-op463,2,1794826961.513000,0.066
Default/Pad-op464,2,1794826962.295000,0.061
Default/Cast-op471,2,1794826965.635000,0.062
Default/TransData-op467,2,1794826965.791000,0.244
Default/Cast-op470,2,1794826966.140000,0.054
Default/Conv2D-op466,2,1794826966.297000,0.045
Default/TransData-op473,2,1794826966.490000,0.045
Default/Cast-op291,2,1794826970.023000,0.074
Default/TransData-op286,2,1794826970.189000,0.062
Default/Cast-op290,2,1794826970.349000,0.075
Default/Conv2DBackpropInput-op285,2,1794826970.517000,0.047
Default/Cast-op289,2,1794826970.661000,0.051
Default/TransData-op293,2,1794826970.874000,0.082
Default/Pad-op474,2,1794826971.135000,0.063
Default/StridedSlice-op475,2,1794826971.441000,0.058
Default/Add-op476,2,1794826971.643000,0.051
Default/RealDiv-op478,2,1794826972.569000,0.067
Default/UniformReal-op479,2,1794826972.828000,0.24
Default/Greater-op485,2,1794826973.259000,0.061
Default/RealDiv-op478,2,1794826974.768000,0.063
Default/UniformReal-op481,2,1794826974.988000,0.167
Default/Greater-op485,2,1794826975.346000,0.072
Default/StridedSlice-op486,2,1794827427.643000,0.186
Default/Cast-op491,2,1794827428.339000,0.172
Default/Tile-op489,2,1794827428.606000,0.109
Default/Cast-op490,2,1794827428.827000,0.942
Default/Identity-op493,2,1794827430.710000,0.5
Default/Cast-op498,2,1794827431.677000,0.155
Default/Tile-op496,2,1794827431.926000,0.072
Default/Cast-op497,2,1794827432.106000,0.475
Default/Stack-op499,2,1794827432.730000,0.303
Default/TensorMove-op500,2,1794827433.875000,0.031
Default/ScatterNdUpdate-op501,2,1794827434.062000,37.678
Default/StridedSlice-op486,2,1794827472.916000,0.086
Default/Cast-op498,2,1794827477.719000,0.169
Default/Tile-op496,2,1794827477.993000,0.062
Default/Cast-op497,2,1794827478.158000,0.533
Default/Identity-op493,2,1794827720.126000,0.499
Default/Cast-op498,2,1794827720.985000,0.171
Default/Tile-op496,2,1794827721.262000,0.071
Default/Cast-op497,2,1794827721.447000,0.752
Default/Stack-op499,2,1794827722.371000,0.242
Default/TensorMove-op502,2,1794827785.110000,0.096
Default/ScatterNdUpdate-op503,2,1794827785.380000,38.025
Default/ReduceSum-op504,2,1794828174.256000,0.417
Default/ReduceSum-op505,2,1794828175.007000,0.284
Default/Cast-op513,2,1794828176.258000,0.038
Default/TransData-op509,2,1794828176.400000,0.29
Default/Cast-op512,2,1794828176.802000,0.092
Default/Conv2D-op508,2,1794828176.993000,0.104
Default/TransData-op515,2,1794828177.255000,0.345
Default/ReLU-op516,2,1794828177.779000,0.128
Default/ReduceMean-op519,2,1794828178.438000,0.168
Default/Sub-op520,2,1794828178.727000,0.13
Default/Square-op521,2,1794828179.035000,0.107
Default/ReduceSum-op522,2,1794828179.371000,0.153
Default/RealDiv-op523,2,1794828179.701000,0.097
Default/Add-op524,2,1794828179.985000,0.153
Default/Sqrt-op525,2,1794828180.259000,0.091
Default/Sub-op526,2,1794828180.469000,0.089
Default/RealDiv-op527,2,1794828180.673000,0.119
Default/Mul-op530,2,1794828181.206000,0.116
Default/Add-op533,2,1794828558.826000,0.22
Default/Cast-op541,2,1794828560.079000,0.056
Default/TransData-op537,2,1794828560.241000,0.69
Default/Cast-op540,2,1794828561.046000,0.098
Default/Conv2D-op536,2,1794828561.245000,0.102
Default/TransData-op543,2,1794828561.497000,0.305
Default/Concat-op544,2,1794828562.243000,0.069
Default/Concat-op545,2,1794828562.722000,0.075
Default/StridedSlice-op546,2,1794828563.092000,0.119
Default/RealDiv-op547,2,1794828563.393000,0.115
Default/StridedSlice-op549,2,1794828564.034000,0.123
Default/RealDiv-op550,2,1794828564.338000,0.077
Default/Concat-op552,2,1794828564.680000,0.23
Default/TransposeNOD-op555,2,1794828565.272000,0.25
Default/RealDiv-op556,2,1794828565.712000,0.134
Default/TransposeNOD-op558,2,1794828566.094000,0.274
Default/RealDiv-op559,2,1794828566.567000,0.13
Default/StridedSlice-op561,2,1794828568.571000,0.033
Default/Add-op562,2,1794829222.468000,0.258
Default/LayerNorm-op563,2,1794829223.184000,0.59
Default/Cast-op567,2,1794829224.502000,0.161
Default/Cast-op568,2,1794829224.939000,0.104
Default/Cast-op569,2,1794829225.298000,0.104
Default/Cast-op571,2,1794829226.137000,0.027
Default/TransData-op574,2,1794829226.375000,0.104
Default/TransData-op573,2,1794829226.581000,0.121
Default/MatMul-op572,2,1794829226.808000,0.11
Default/Cast-op575,2,1794829227.303000,0.108
Default/Add-op576,2,1794829227.607000,0.123
Default/TransData-op580,2,1794829228.000000,0.118
Default/Cast-op582,2,1794829228.867000,0.036
Default/TransData-op585,2,1794829229.039000,0.086
Default/TransData-op584,2,1794829229.226000,0.069
Default/MatMul-op583,2,1794829229.401000,0.075
Default/Cast-op586,2,1794829229.738000,0.058
Default/Add-op587,2,1794829229.921000,0.075
Default/TransData-op591,2,1794829230.216000,0.071
Default/Cast-op582,2,1794829232.042000,0.027
Default/TransData-op585,2,1794829232.218000,0.076
Default/TransData-op584,2,1794829232.401000,0.063
Default/MatMul-op583,2,1794829232.570000,0.071
Default/Cast-op586,2,1794829232.861000,0.053
Default/Add-op587,2,1794829233.055000,0.071
Default/TransData-op591,2,1794829233.280000,0.102
Default/TransposeNOD-op596,2,1794829975.449000,0.21
Default/TransposeNOD-op599,2,1794829976.176000,0.184
Default/TransposeNOD-op602,2,1794829976.732000,0.091
Default/Cast-op604,2,1794829981.983000,0.025
Default/RealDiv-op605,2,1794829982.162000,0.16
Default/RealDiv-op606,2,1794829982.454000,0.148
Default/TransData-op609,2,1794829982.749000,0.158
Default/TransData-op608,2,1794829983.117000,0.18
Default/BatchMatMul-op607,2,1794829983.411000,0.244
Default/Cast-op610,2,1794829983.878000,0.48
Default/Cast-op613,2,1794829984.557000,0.142
Default/Sub-op614,2,1794829984.881000,0.137
Default/Mul-op615,2,1794829985.217000,0.134
Default/TransData-op617,2,1794829985.596000,0.197
Default/Add-op616,2,1794829985.907000,0.849
Default/TransData-op621,2,1794829986.985000,0.899
Default/Softmax-op622,2,1794829988.747000,8.869
Default/Cast-op624,2,1794829998.714000,0.414
Default/TransData-op627,2,1794829999.374000,0.132
Default/TransData-op626,2,1794829999.797000,0.481
Default/BatchMatMul-op625,2,1794830000.395000,0.221
Default/TransData-op633,2,1794830768.076000,0.58
Default/TransposeNOD-op634,2,1794830768.837000,0.137
Default/Cast-op637,2,1794830769.954000,0.044
Default/TransData-op640,2,1794830770.260000,0.093
Default/TransData-op639,2,1794830770.525000,0.098
Default/MatMul-op638,2,1794830770.756000,0.15
Default/Cast-op641,2,1794830771.233000,0.083
Default/Add-op642,2,1794830771.518000,0.075
Default/TransData-op646,2,1794830771.816000,0.071
Default/Cast-op648,2,1794830772.291000,0.152
Default/Add-op649,2,1794830772.589000,0.163
Default/LayerNorm-op650,2,1794830773.136000,0.478
Default/TransposeNOD-op652,2,1794830773.900000,0.156
Default/MatMul-op654,2,1794830775.092000,226.423
Default/BiasAdd-op655,2,1794831002.074000,0.431
Default/ReLU-op657,2,1794831003.066000,0.287
Default/MatMul-op659,2,1794831004.408000,100.988
Default/BiasAdd-op660,2,1794831105.882000,0.22
Default/TransposeNOD-op664,2,1794831694.884000,0.274
Default/Add-op665,2,1794831695.338000,0.146
Default/LayerNorm-op666,2,1794831695.836000,0.496
Default/Cast-op670,2,1794831697.100000,0.14
Default/Cast-op671,2,1794831697.533000,0.117
Default/Cast-op672,2,1794831697.928000,0.105
Default/Cast-op674,2,1794831698.703000,0.027
Default/TransData-op677,2,1794831698.960000,0.068
Default/TransData-op676,2,1794831699.139000,0.084
Default/MatMul-op675,2,1794831699.337000,0.088
Default/Cast-op678,2,1794831699.847000,0.101
Default/Add-op679,2,1794831700.190000,0.115
Default/TransData-op683,2,1794831700.597000,0.078
Default/Cast-op685,2,1794831701.361000,0.031
Default/TransData-op688,2,1794831701.547000,0.063
Default/TransData-op687,2,1794831701.721000,0.071
Default/MatMul-op686,2,1794831701.908000,0.069
Default/Cast-op689,2,1794831702.272000,0.067
Default/Add-op690,2,1794831702.479000,0.075
Default/TransData-op683,2,1794831703.845000,0.074
Default/Cast-op685,2,1794831705.601000,0.037
Default/TransData-op688,2,1794831705.854000,0.062
Default/TransData-op687,2,1794831706.030000,0.066
Default/MatMul-op686,2,1794831706.211000,0.072
Default/Cast-op689,2,1794831706.537000,0.061
Default/Add-op690,2,1794831706.750000,0.115
Default/TransData-op683,2,1794831707.036000,0.059
Default/TransposeNOD-op602,2,1794831707.402000,0.079
Default/TransposeNOD-op599,2,1794831707.911000,0.138
Default/TransposeNOD-op602,2,1794831708.301000,0.089
Default/Cast-op604,2,1794831716.428000,0.029
Default/RealDiv-op605,2,1794831716.654000,0.114
Default/RealDiv-op606,2,1794831716.923000,0.113
Default/TransData-op609,2,1794831717.213000,0.116
Default/TransData-op608,2,1794831717.515000,0.163
Default/BatchMatMul-op607,2,1794831717.879000,0.226
Default/Cast-op610,2,1794831718.306000,0.437
Default/Cast-op613,2,1794831718.931000,0.096
Default/Sub-op614,2,1794831719.278000,0.102
Default/Mul-op615,2,1794831719.617000,0.093
Default/TransData-op617,2,1794831719.963000,0.19
Default/Add-op616,2,1794831720.287000,0.762
Default/TransData-op621,2,1794831721.270000,0.854
Default/Softmax-op622,2,1794831723.006000,8.867
Default/Cast-op624,2,1794831732.872000,0.411
Default/TransData-op627,2,1794831733.534000,0.223
Default/TransData-op626,2,1794831734.018000,0.464
Default/BatchMatMul-op625,2,1794831734.618000,0.191
Default/TransData-op633,2,1794831734.993000,0.072
Default/TransposeNOD-op634,2,1794831735.192000,0.079
Default/Cast-op685,2,1794831735.979000,0.029
Default/TransData-op640,2,1794831736.167000,0.066
Default/TransData-op639,2,1794831736.351000,0.09
Default/MatMul-op638,2,1794831736.609000,0.099
Default/Cast-op689,2,1794831736.982000,0.062
Default/Add-op690,2,1794831737.197000,0.074
Default/TransData-op683,2,1794831737.435000,0.075
Default/Cast-op648,2,1794831737.801000,0.083
Default/Add-op665,2,1794831738.035000,0.115
Default/LayerNorm-op666,2,1794831738.498000,0.481
Default/TransposeNOD-op652,2,1794831739.160000,0.096
Default/MatMul-op654,2,1794831740.261000,226.724
Default/BiasAdd-op655,2,1794831967.511000,0.326
Default/ReLU-op657,2,1794831968.340000,0.291
Default/MatMul-op659,2,1794831969.690000,100.957
Default/BiasAdd-op660,2,1794832071.173000,0.136
Default/TransposeNOD-op664,2,1794832071.624000,0.099
Default/Add-op665,2,1794832072.080000,0.114
Default/LayerNorm-op666,2,1794832073.854000,0.571
Default/Cast-op672,2,1794832130.746000,0.149
Default/Cast-op672,2,1794832131.130000,0.102
Default/Cast-op672,2,1794832131.459000,0.103
Default/Cast-op685,2,1794832132.804000,0.035
Default/TransData-op688,2,1794832133.023000,0.072
Default/TransData-op687,2,1794832133.226000,0.085
Default/MatMul-op686,2,1794832133.445000,0.08
Default/Cast-op689,2,1794832133.802000,0.114
Default/Add-op690,2,1794832134.082000,0.081
Default/TransData-op683,2,1794832134.339000,0.08
Default/Cast-op685,2,1794832135.045000,0.029
Default/TransData-op688,2,1794832135.263000,0.064
Default/TransData-op687,2,1794832135.511000,0.08
Default/MatMul-op686,2,1794832135.719000,0.073
Default/Cast-op689,2,1794832136.059000,0.066
Default/Add-op690,2,1794832136.278000,0.075
Default/TransData-op683,2,1794832136.527000,0.076
Default/Cast-op685,2,1794832137.798000,0.041
Default/TransData-op688,2,1794832138.016000,0.064
Default/TransData-op687,2,1794832138.204000,0.079
Default/MatMul-op686,2,1794832138.410000,0.075
Default/Cast-op689,2,1794832138.759000,0.065
Default/Add-op690,2,1794832138.986000,0.082
Default/TransData-op683,2,1794832139.248000,0.069
Default/TransposeNOD-op602,2,1794832139.640000,0.085
Default/TransposeNOD-op599,2,1794832140.340000,0.186
Default/TransposeNOD-op602,2,1794832140.811000,0.098
Default/Cast-op604,2,1794832149.024000,0.027
Default/RealDiv-op605,2,1794832149.259000,0.131
Default/RealDiv-op606,2,1794832149.560000,0.118
Default/TransData-op609,2,1794832149.872000,0.125
Default/TransData-op608,2,1794832150.210000,0.233
Default/BatchMatMul-op607,2,1794832150.593000,0.194
Default/Cast-op610,2,1794832151.007000,0.436
Default/Cast-op613,2,1794832151.638000,0.103
Default/Sub-op614,2,1794832152.048000,0.096
Default/Mul-op615,2,1794832152.404000,0.096
Default/TransData-op617,2,1794832152.764000,0.228
Default/Add-op616,2,1794832153.147000,0.754
Default/TransData-op621,2,1794832154.143000,0.873
Default/Softmax-op622,2,1794832155.892000,8.87
Default/Cast-op624,2,1794832165.783000,0.405
Default/TransData-op627,2,1794832166.497000,0.186
Default/TransData-op626,2,1794832166.947000,0.468
Default/BatchMatMul-op625,2,1794832167.572000,0.193
Default/TransData-op633,2,1794832167.967000,0.078
Default/TransposeNOD-op634,2,1794832168.213000,0.086
Default/Cast-op685,2,1794832169.002000,0.025
Default/TransData-op640,2,1794832169.198000,0.066
Default/TransData-op639,2,1794832169.398000,0.102
Default/MatMul-op638,2,1794832169.643000,0.092
Default/Cast-op689,2,1794832170.022000,0.094
Default/Add-op690,2,1794832170.277000,0.082
Default/TransData-op683,2,1794832170.531000,0.082
Default/Cast-op648,2,1794832170.908000,0.089
Default/Add-op665,2,1794832171.180000,0.123
Default/LayerNorm-op666,2,1794832171.660000,0.491
Default/TransposeNOD-op652,2,1794832172.349000,0.093
Default/MatMul-op654,2,1794832173.499000,226.478
Default/BiasAdd-op655,2,1794832400.525000,0.325
Default/ReLU-op657,2,1794832401.343000,0.289
Default/MatMul-op659,2,1794832402.663000,100.977
Default/BiasAdd-op660,2,1794832504.155000,0.111
Default/TransposeNOD-op664,2,1794832504.571000,0.114
Default/Add-op665,2,1794832505.718000,0.123
Default/LayerNorm-op666,2,1794832506.641000,0.496
Default/Cast-op672,2,1794832563.766000,0.133
Default/Cast-op672,2,1794832564.107000,0.1
Default/Cast-op672,2,1794832564.398000,0.099
Default/Cast-op685,2,1794832565.723000,0.036
Default/TransData-op688,2,1794832565.917000,0.078
Default/TransData-op687,2,1794832566.098000,0.083
Default/MatMul-op686,2,1794832566.285000,0.074
Default/Cast-op689,2,1794832566.600000,0.054
Default/Add-op690,2,1794832566.787000,0.073
Default/TransData-op683,2,1794832567.013000,0.07
Default/Cast-op685,2,1794832567.852000,0.029
Default/TransData-op688,2,1794832568.038000,0.062
Default/TransData-op687,2,1794832568.859000,0.082
Default/MatMul-op686,2,1794832569.050000,0.071
Default/Cast-op689,2,1794832569.359000,0.054
Default/Add-op690,2,1794832569.542000,0.071
Default/TransData-op683,2,1794832569.751000,0.069
Default/Cast-op685,2,1794832570.421000,0.026
Default/TransData-op688,2,1794832570.582000,0.055
Default/TransData-op687,2,1794832570.736000,0.064
Default/MatMul-op686,2,1794832570.899000,0.072
Default/Cast-op689,2,1794832571.197000,0.056
Default/Add-op690,2,1794832571.380000,0.07
Default/TransData-op683,2,1794832571.598000,0.06
Default/TransposeNOD-op602,2,1794832571.937000,0.081
Default/TransposeNOD-op599,2,1794832572.452000,0.125
Default/TransposeNOD-op602,2,1794832572.824000,0.085
Default/Cast-op604,2,1794832580.929000,0.022
Default/RealDiv-op605,2,1794832581.735000,0.119
Default/RealDiv-op606,2,1794832582.026000,0.114
Default/TransData-op609,2,1794832582.299000,0.117
Default/TransData-op608,2,1794832582.586000,0.139
Default/BatchMatMul-op607,2,1794832582.833000,0.187
Default/Cast-op610,2,1794832583.217000,0.438
Default/Cast-op613,2,1794832583.822000,0.091
Default/Sub-op614,2,1794832584.150000,0.097
Default/Mul-op615,2,1794832584.461000,0.096
Default/TransData-op617,2,1794832584.783000,0.144
Default/Add-op616,2,1794832585.045000,0.776
Default/TransData-op621,2,1794832586.002000,0.845
Default/Softmax-op622,2,1794832587.709000,8.865
Default/Cast-op624,2,1794832597.566000,0.408
Default/TransData-op627,2,1794832598.196000,0.878
Default/TransData-op626,2,1794832599.350000,0.502
Default/BatchMatMul-op625,2,1794832599.973000,0.181
Default/TransData-op633,2,1794832600.328000,0.072
Default/TransposeNOD-op634,2,1794832600.511000,0.076
Default/Cast-op685,2,1794832601.234000,0.032
Default/TransData-op640,2,1794832601.398000,0.055
Default/TransData-op639,2,1794832601.555000,0.115
Default/MatMul-op638,2,1794832601.776000,0.078
Default/Cast-op689,2,1794832602.077000,0.055
Default/Add-op690,2,1794832602.261000,0.071
Default/TransData-op683,2,1794832602.469000,0.071
Default/Cast-op648,2,1794832602.804000,0.082
Default/Add-op665,2,1794832603.695000,0.117
Default/LayerNorm-op666,2,1794832604.171000,0.453
Default/TransposeNOD-op652,2,1794832604.791000,0.098
Default/MatMul-op654,2,1794832605.955000,226.66
Default/BiasAdd-op655,2,1794832833.172000,0.289
Default/ReLU-op657,2,1794832833.947000,0.288
Default/MatMul-op659,2,1794832835.193000,100.984
Default/BiasAdd-op660,2,1794832936.660000,0.119
Default/TransposeNOD-op664,2,1794832937.080000,0.079
Default/Add-op665,2,1794832937.502000,0.113
Default/LayerNorm-op666,2,1794832939.113000,0.505
Default/Cast-op672,2,1794832995.146000,0.135
Default/Cast-op672,2,1794832995.498000,0.102
Default/Cast-op672,2,1794832996.527000,0.109
Default/Cast-op685,2,1794832997.326000,0.038
Default/TransData-op688,2,1794832997.529000,0.081
Default/TransData-op687,2,1794832997.721000,0.085
Default/MatMul-op686,2,1794832997.919000,0.07
Default/Cast-op689,2,1794832998.234000,0.055
Default/Add-op690,2,1794832998.435000,0.077
Default/TransData-op683,2,1794832998.666000,0.07
Default/Cast-op685,2,1794832999.323000,0.027
Default/TransData-op688,2,1794832999.498000,0.058
Default/TransData-op687,2,1794832999.661000,0.079
Default/MatMul-op686,2,1794832999.846000,0.074
Default/Cast-op689,2,1794833000.182000,0.053
Default/Add-op690,2,1794833000.383000,0.077
Default/TransData-op683,2,1794833000.618000,0.066
Default/Cast-op685,2,1794833002.134000,0.078
Default/TransData-op688,2,1794833002.385000,0.109
Default/TransData-op687,2,1794833002.608000,0.078
Default/MatMul-op686,2,1794833002.791000,0.072
Default/Cast-op689,2,1794833003.106000,0.055
Default/Add-op690,2,1794833003.295000,0.074
Default/TransData-op683,2,1794833003.519000,0.064
Default/TransposeNOD-op602,2,1794833003.869000,0.085
Default/TransposeNOD-op599,2,1794833004.421000,0.128
Default/TransposeNOD-op602,2,1794833004.804000,0.084
Default/Cast-op604,2,1794833012.925000,0.027
Default/RealDiv-op605,2,1794833013.126000,0.113
Default/RealDiv-op606,2,1794833013.396000,0.113
Default/TransData-op609,2,1794833013.681000,0.15
Default/TransData-op608,2,1794833014.007000,0.142
Default/BatchMatMul-op607,2,1794833014.934000,0.196
Default/Cast-op610,2,1794833015.334000,0.439
Default/Cast-op613,2,1794833015.938000,0.097
Default/Sub-op614,2,1794833016.270000,0.106
Default/Mul-op615,2,1794833016.594000,0.094
Default/TransData-op617,2,1794833016.911000,0.159
Default/Add-op616,2,1794833017.194000,0.755
Default/TransData-op621,2,1794833018.131000,0.852
Default/Softmax-op622,2,1794833019.842000,8.87
Default/Cast-op624,2,1794833029.703000,0.408
Default/TransData-op627,2,1794833030.347000,0.168
Default/TransData-op626,2,1794833030.768000,0.472
Default/BatchMatMul-op625,2,1794833031.372000,0.198
Default/TransData-op633,2,1794833031.744000,0.071
Default/TransposeNOD-op634,2,1794833032.642000,0.081
Default/Cast-op685,2,1794833033.378000,0.028
Default/TransData-op640,2,1794833033.550000,0.055
Default/TransData-op639,2,1794833033.712000,0.07
Default/MatMul-op638,2,1794833033.892000,0.087
Default/Cast-op689,2,1794833034.209000,0.061
Default/Add-op690,2,1794833034.407000,0.075
Default/TransData-op683,2,1794833034.627000,0.065
Default/Cast-op648,2,1794833034.964000,0.086
Default/Add-op665,2,1794833035.190000,0.112
Default/LayerNorm-op666,2,1794833035.620000,0.476
Default/TransposeNOD-op652,2,1794833036.266000,0.102
Default/MatMul-op654,2,1794833037.968000,226.454
Default/BiasAdd-op655,2,1794833264.942000,0.33
Default/ReLU-op657,2,1794833265.774000,0.294
Default/MatMul-op659,2,1794833267.101000,100.979
Default/BiasAdd-op660,2,1794833368.587000,0.122
Default/TransposeNOD-op664,2,1794833369.023000,0.123
Default/Add-op665,2,1794833369.504000,0.121
Default/LayerNorm-op666,2,1794833371.210000,0.504
Default/Cast-op672,2,1794833427.195000,0.142
Default/Cast-op672,2,1794833427.563000,0.102
Default/Cast-op672,2,1794833427.872000,0.098
Default/Cast-op685,2,1794833429.178000,0.035
Default/TransData-op688,2,1794833429.390000,0.076
Default/TransData-op687,2,1794833429.586000,0.086
Default/MatMul-op686,2,1794833429.787000,0.716
Default/Cast-op689,2,1794833430.796000,0.063
Default/Add-op690,2,1794833431.019000,0.073
Default/TransData-op683,2,1794833431.256000,0.071
Default/Cast-op685,2,1794833431.921000,0.027
Default/TransData-op688,2,1794833432.098000,0.061
Default/TransData-op687,2,1794833432.268000,0.074
Default/MatMul-op686,2,1794833432.451000,0.074
Default/Cast-op689,2,1794833432.764000,0.059
Default/Add-op690,2,1794833432.971000,0.068
Default/TransData-op683,2,1794833433.194000,0.066
Default/Cast-op685,2,1794833433.815000,0.026
Default/TransData-op688,2,1794833433.993000,0.054
Default/TransData-op687,2,1794833434.158000,0.069
Default/MatMul-op686,2,1794833434.343000,0.07
Default/Cast-op689,2,1794833434.656000,0.06
Default/Add-op690,2,1794833434.855000,0.073
Default/TransData-op683,2,1794833435.085000,0.588
Default/TransposeNOD-op602,2,1794833435.989000,0.085
Default/TransposeNOD-op599,2,1794833436.544000,0.127
Default/TransposeNOD-op602,2,1794833436.924000,0.085
Default/Cast-op604,2,1794833445.018000,0.026
Default/RealDiv-op605,2,1794833445.241000,0.115
Default/RealDiv-op606,2,1794833445.531000,0.108
Default/TransData-op609,2,1794833445.841000,0.12
Default/TransData-op608,2,1794833446.138000,0.165
Default/BatchMatMul-op607,2,1794833446.435000,0.189
Default/Cast-op610,2,1794833446.816000,0.431
Default/Cast-op613,2,1794833447.455000,0.097
Default/Sub-op614,2,1794833447.803000,0.096
Default/Mul-op615,2,1794833448.136000,0.098
Default/TransData-op617,2,1794833448.525000,0.181
Default/Add-op616,2,1794833448.843000,0.777
Default/TransData-op621,2,1794833449.827000,0.853
Default/Softmax-op622,2,1794833451.522000,8.864
