op_name, stream_id, start_time(ms), duration(ms)
Default/Add-op710,2,1202881587.104000,0.056
Default/TransData-op703,2,1202881588.499000,0.06
Default/Cast-op705,2,1202881620.944000,0.027
Default/TransData-op708,2,1202881622.337000,0.054
Default/TransData-op707,2,1202881623.770000,0.096
Default/MatMul-op706,2,1202881625.218000,0.058
Default/Cast-op709,2,1202881627.333000,0.052
Default/Add-op710,2,1202881628.723000,0.07
Default/TransData-op703,2,1202881630.187000,0.057
Default/TransposeNOD-op621,2,1202881631.457000,0.064
Default/TransposeNOD-op618,2,1202881685.116000,0.09
Default/TransposeNOD-op621,2,1202881717.895000,0.079
Default/Cast-op623,2,1202881722.477000,0.096
Default/RealDiv-op624,2,1202881723.922000,0.075
Default/RealDiv-op625,2,1202881725.326000,0.078
Default/TransData-op628,2,1202881726.738000,0.074
Default/TransData-op627,2,1202881728.178000,0.107
Default/BatchMatMul-op626,2,1202881729.596000,0.083
Default/Cast-op629,2,1202881731.058000,0.157
Default/Cast-op632,2,1202881732.549000,0.068
Default/Sub-op633,2,1202881734.636000,0.069
Default/Mul-op634,2,1202881736.699000,0.067
Default/TransData-op636,2,1202881738.172000,0.112
Default/Add-op635,2,1202881739.632000,0.261
Default/TransData-op640,2,1202881741.249000,37.517
Default/Softmax-op641,2,1202881780.048000,3.213
Default/Cast-op643,2,1202881784.816000,0.143
Default/TransData-op646,2,1202881786.372000,0.105
Default/TransData-op645,2,1202881787.882000,0.184
Default/BatchMatMul-op644,2,1202881789.403000,0.09
Default/TransData-op652,2,1202881790.929000,0.054
Default/TransposeNOD-op653,2,1202881792.335000,0.061
Default/Cast-op705,2,1202881794.278000,0.029
Default/TransData-op659,2,1202881795.085000,0.058
Default/TransData-op658,2,1202881796.208000,0.121
Default/MatMul-op657,2,1202881797.650000,0.061
Default/Cast-op709,2,1202881799.762000,0.06
Default/Add-op710,2,1202881806.669000,0.071
Default/TransData-op703,2,1202881807.459000,37.492
Default/Cast-op667,2,1202881846.021000,0.064
Default/Add-op685,2,1202881848.264000,0.093
Default/LayerNorm-op686,2,1202881848.800000,0.253
Default/TransposeNOD-op671,2,1202881849.221000,0.066
Default/MatMul-op673,2,1202882055.076000,52.444
Default/BiasAdd-op674,2,1202882108.078000,0.168
Default/ReLU-op676,2,1202882108.525000,0.098
Default/MatMul-op678,2,1202882500.556000,23.152
Default/BiasAdd-op679,2,1202882545.017000,0.096
Default/TransposeNOD-op684,2,1202882557.918000,0.091
Default/Add-op685,2,1202882568.149000,0.088
Default/LayerNorm-op686,2,1202882623.518000,0.308
Default/Cast-op692,2,1202884185.758000,0.116
Default/Cast-op692,2,1202884186.107000,0.08
Default/Cast-op692,2,1202884186.401000,0.074
Default/Cast-op705,2,1202884188.315000,0.028
Default/TransData-op708,2,1202884189.030000,0.065
Default/TransData-op707,2,1202884190.551000,0.156
Default/MatMul-op706,2,1202884191.174000,0.06
Default/Cast-op709,2,1202884191.605000,0.065
Default/Add-op710,2,1202884191.914000,0.075
Default/TransData-op703,2,1202884192.214000,0.095
Default/Cast-op705,2,1202884193.911000,0.035
Default/TransData-op708,2,1202884195.960000,0.071
Default/TransData-op707,2,1202884196.189000,0.138
Default/MatMul-op706,2,1202884196.447000,0.063
Default/Cast-op709,2,1202884196.751000,1.473
Default/Add-op710,2,1202884198.379000,0.069
Default/TransData-op703,2,1202884198.592000,0.068
Default/Cast-op705,2,1202884199.337000,0.029
Default/TransData-op708,2,1202884199.507000,0.07
Default/TransData-op707,2,1202884199.721000,0.144
Default/MatMul-op706,2,1202884200.091000,0.057
Default/Cast-op709,2,1202884200.403000,0.062
Default/Add-op710,2,1202884200.603000,0.061
Default/TransData-op703,2,1202884200.801000,0.061
Default/TransposeNOD-op621,2,1202884201.130000,0.079
Default/TransposeNOD-op618,2,1202884201.768000,0.104
Default/TransposeNOD-op621,2,1202884202.147000,0.063
Default/Cast-op623,2,1202884204.314000,0.022
Default/RealDiv-op624,2,1202884205.900000,0.079
Default/RealDiv-op625,2,1202884206.130000,0.076
Default/TransData-op628,2,1202884206.345000,0.081
Default/TransData-op627,2,1202884206.599000,0.116
Default/BatchMatMul-op626,2,1202884206.830000,0.089
Default/Cast-op629,2,1202884207.080000,0.16
Default/Cast-op632,2,1202884207.997000,0.07
Default/Sub-op633,2,1202884208.932000,0.07
Default/Mul-op634,2,1202884532.138000,0.084
Default/TransData-op636,2,1202884554.375000,0.157
Default/Add-op635,2,1202884562.561000,0.286
Default/TransData-op640,2,1202884585.024000,0.328
Default/Softmax-op641,2,1202884708.233000,3.201
Default/Cast-op643,2,1202884727.328000,0.143
Default/TransData-op646,2,1202884768.688000,0.148
Default/TransData-op645,2,1202884777.915000,0.185
Default/BatchMatMul-op644,2,1202884784.350000,0.081
Default/TransData-op652,2,1202884793.438000,0.066
Default/TransposeNOD-op653,2,1202884798.188000,0.061
Default/Cast-op705,2,1202884820.968000,0.026
Default/TransData-op659,2,1202884826.898000,0.066
Default/TransData-op658,2,1202884837.407000,0.117
Default/MatMul-op657,2,1202884846.144000,0.068
Default/Cast-op709,2,1202884855.833000,0.056
Default/Add-op710,2,1202884865.837000,0.065
Default/TransData-op703,2,1202884872.148000,0.083
Default/Cast-op667,2,1202884884.819000,0.067
Default/Add-op685,2,1202884924.212000,0.094
Default/LayerNorm-op686,2,1202884931.018000,0.251
Default/TransposeNOD-op671,2,1202884936.228000,0.07
Default/MatMul-op673,2,1202885387.654000,52.433
Default/BiasAdd-op674,2,1202885462.475000,0.142
Default/ReLU-op676,2,1202885472.920000,0.095
Default/MatMul-op678,2,1202885702.332000,23.758
Default/BiasAdd-op679,2,1202885726.587000,0.108
Default/TransposeNOD-op684,2,1202885726.962000,0.099
Default/Add-op685,2,1202885727.406000,0.074
Default/LayerNorm-op686,2,1202885729.170000,0.274
Default/Cast-op692,2,1202887150.342000,0.11
Default/Cast-op692,2,1202887201.716000,0.095
Default/Cast-op692,2,1202887236.972000,0.098
Default/Cast-op705,2,1202887239.463000,0.027
Default/TransData-op708,2,1202887240.883000,0.062
Default/TransData-op707,2,1202887242.317000,0.128
Default/MatMul-op706,2,1202887243.786000,0.061
Default/Cast-op709,2,1202887245.290000,0.072
Default/Add-op710,2,1202887246.700000,0.065
Default/TransData-op703,2,1202887248.140000,0.065
Default/Cast-op705,2,1202887311.106000,0.027
Default/TransData-op708,2,1202887312.494000,0.062
Default/TransData-op707,2,1202887313.610000,0.122
Default/MatMul-op706,2,1202887315.066000,0.055
Default/Cast-op709,2,1202887316.869000,0.052
Default/Add-op710,2,1202887317.958000,0.061
Default/TransData-op703,2,1202887319.360000,0.062
Default/Cast-op705,2,1202887404.510000,23.222
Default/TransData-op708,2,1202887429.109000,0.087
Default/TransData-op707,2,1202887430.590000,0.129
Default/MatMul-op706,2,1202887432.066000,0.064
Default/Cast-op709,2,1202887433.906000,0.053
Default/Add-op710,2,1202887435.345000,0.067
Default/TransData-op703,2,1202887436.774000,0.064
Default/TransposeNOD-op621,2,1202887438.354000,0.061
Default/TransposeNOD-op618,2,1202887491.044000,0.098
Default/TransposeNOD-op621,2,1202887511.482000,0.08
Default/Cast-op623,2,1202887515.507000,0.065
Default/RealDiv-op624,2,1202887516.622000,0.073
Default/RealDiv-op625,2,1202887517.460000,0.086
Default/TransData-op628,2,1202887518.938000,0.073
Default/TransData-op627,2,1202887520.102000,0.134
Default/BatchMatMul-op626,2,1202887521.277000,0.095
Default/Cast-op629,2,1202887521.867000,0.159
Default/Cast-op632,2,1202887523.366000,21.783
Default/Sub-op633,2,1202887546.874000,0.081
Default/Mul-op634,2,1202887548.948000,0.074
Default/TransData-op636,2,1202887550.426000,0.126
Default/Add-op635,2,1202887551.596000,0.259
Default/TransData-op640,2,1202887553.229000,0.323
Default/Softmax-op641,2,1202887611.740000,3.21
Default/Cast-op643,2,1202887633.296000,0.148
Default/TransData-op646,2,1202887644.353000,0.126
Default/TransData-op645,2,1202887659.532000,0.199
Default/BatchMatMul-op644,2,1202887665.085000,0.076
Default/TransData-op652,2,1202887672.089000,0.069
Default/TransposeNOD-op653,2,1202887682.728000,0.078
Default/Cast-op705,2,1202887699.801000,0.033
Default/TransData-op659,2,1202887704.075000,0.057
Default/TransData-op658,2,1202887704.950000,0.16
Default/MatMul-op657,2,1202887708.470000,0.089
Default/Cast-op709,2,1202887831.369000,0.07
Default/Add-op710,2,1202887851.429000,0.076
Default/TransData-op703,2,1202887873.956000,0.073
Default/Cast-op667,2,1202887901.941000,0.071
Default/Add-op685,2,1202887920.531000,0.089
Default/LayerNorm-op686,2,1202887950.122000,0.269
Default/TransposeNOD-op671,2,1202887960.848000,0.076
Default/MatMul-op673,2,1202888463.380000,52.423
Default/BiasAdd-op674,2,1202888539.752000,0.15
Default/ReLU-op676,2,1202888558.661000,0.116
Default/MatMul-op678,2,1202889226.578000,23.382
Default/BiasAdd-op679,2,1202889271.362000,0.106
Default/TransposeNOD-op684,2,1202889291.256000,0.086
Default/Add-op685,2,1202889299.456000,0.083
Default/LayerNorm-op686,2,1202889303.330000,41.207
Default/Cast-op692,2,1202890924.498000,0.117
Default/Cast-op692,2,1202890926.307000,0.08
Default/Cast-op692,2,1202890928.064000,0.074
Default/Cast-op705,2,1202890930.519000,0.035
Default/TransData-op708,2,1202890931.938000,0.06
Default/TransData-op707,2,1202890933.376000,0.147
Default/MatMul-op706,2,1202890934.874000,0.073
Default/Cast-op709,2,1202890936.415000,0.061
Default/Add-op710,2,1202890937.857000,0.067
Default/TransData-op703,2,1202890939.280000,0.067
Default/Cast-op705,2,1202890942.128000,0.03
Default/TransData-op708,2,1202890943.513000,0.056
Default/TransData-op707,2,1202890944.615000,0.122
Default/MatMul-op706,2,1202890946.083000,0.061
Default/Cast-op709,2,1202890947.928000,0.056
Default/Add-op710,2,1202890949.369000,0.061
Default/TransData-op703,2,1202890972.993000,0.083
Default/Cast-op705,2,1202890975.759000,0.026
Default/TransData-op708,2,1202890977.165000,0.055
Default/TransData-op707,2,1202890978.593000,0.114
Default/MatMul-op706,2,1202890980.075000,0.07
Default/Cast-op709,2,1202890982.228000,0.071
Default/Add-op710,2,1202890983.692000,0.067
Default/TransData-op703,2,1202890985.140000,0.063
Default/TransposeNOD-op621,2,1202890986.703000,0.07
Default/TransposeNOD-op618,2,1202890988.875000,0.08
Default/TransposeNOD-op621,2,1202890990.433000,0.07
Default/Cast-op623,2,1202890993.750000,0.077
Default/RealDiv-op624,2,1202890994.316000,0.084
Default/RealDiv-op625,2,1202890995.801000,0.073
Default/TransData-op628,2,1202890996.972000,0.077
Default/TransData-op627,2,1202890998.438000,0.133
Default/BatchMatMul-op626,2,1202890999.658000,0.095
Default/Cast-op629,2,1202891020.605000,0.168
Default/Cast-op632,2,1202891021.569000,0.07
Default/Sub-op633,2,1202891023.710000,0.076
Default/Mul-op634,2,1202891025.811000,0.076
Default/TransData-op636,2,1202891026.707000,0.138
Default/Add-op635,2,1202891028.208000,0.282
Default/TransData-op640,2,1202891029.599000,0.319
Default/Softmax-op641,2,1202891165.806000,3.201
Default/Cast-op643,2,1202891195.805000,0.211
Default/TransData-op646,2,1202891213.827000,0.149
Default/TransData-op645,2,1202891226.162000,0.225
Default/BatchMatMul-op644,2,1202891236.861000,0.086
Default/TransData-op652,2,1202891245.526000,0.066
Default/TransposeNOD-op653,2,1202891255.658000,0.069
Default/Cast-op705,2,1202891278.900000,0.036
Default/TransData-op659,2,1202891285.371000,0.065
Default/TransData-op658,2,1202891314.769000,0.129
Default/MatMul-op657,2,1202891318.310000,0.059
Default/Cast-op709,2,1202891327.960000,0.064
Default/Add-op710,2,1202891336.810000,0.062
Default/TransData-op703,2,1202891343.132000,0.061
Default/Cast-op667,2,1202891353.070000,0.075
Default/Add-op685,2,1202891361.124000,0.085
Default/LayerNorm-op686,2,1202891378.660000,0.236
Default/TransposeNOD-op671,2,1202891388.706000,0.078
Default/MatMul-op673,2,1202891840.087000,52.433
Default/BiasAdd-op674,2,1202891893.120000,0.169
Default/ReLU-op676,2,1202891893.638000,0.088
Default/MatMul-op678,2,1202892458.374000,23.206
Default/BiasAdd-op679,2,1202892503.271000,0.109
Default/TransposeNOD-op684,2,1202892517.919000,0.082
Default/Add-op685,2,1202892544.384000,0.092
Default/LayerNorm-op686,2,1202892560.555000,0.244
Default/Cast-op692,2,1202893613.683000,0.099
Default/Cast-op692,2,1202893646.454000,0.1
Default/Cast-op692,2,1202893657.773000,0.077
Default/Cast-op705,2,1202893659.406000,0.026
Default/TransData-op708,2,1202893660.527000,0.05
Default/TransData-op707,2,1202893661.624000,0.106
Default/MatMul-op706,2,1202893662.505000,0.059
Default/Cast-op709,2,1202893664.642000,0.055
Default/Add-op710,2,1202893665.162000,0.071
Default/TransData-op703,2,1202893666.333000,0.058
Default/Cast-op705,2,1202893764.149000,0.03
Default/TransData-op708,2,1202893765.539000,0.055
Default/TransData-op707,2,1202893766.969000,0.102
Default/MatMul-op706,2,1202893768.387000,0.063
Default/Cast-op709,2,1202893770.543000,0.045
Default/Add-op710,2,1202893796.753000,0.067
Default/TransData-op703,2,1202893797.898000,0.055
Default/Cast-op705,2,1202893842.622000,0.029
Default/TransData-op708,2,1202893844.016000,0.052
Default/TransData-op707,2,1202893845.439000,0.112
Default/MatMul-op706,2,1202893846.579000,0.058
Default/Cast-op709,2,1202893848.706000,0.056
Default/Add-op710,2,1202893850.123000,0.053
Default/TransData-op703,2,1202893851.523000,0.054
Default/TransposeNOD-op621,2,1202893853.072000,0.063
Default/TransposeNOD-op618,2,1202893896.841000,0.093
Default/TransposeNOD-op621,2,1202893898.005000,0.061
Default/Cast-op623,2,1202893900.268000,0.068
Default/RealDiv-op624,2,1202893901.317000,0.075
Default/RealDiv-op625,2,1202893902.412000,0.075
Default/TransData-op628,2,1202893903.744000,0.091
Default/TransData-op627,2,1202893904.745000,0.111
Default/BatchMatMul-op626,2,1202893917.479000,0.094
Default/Cast-op629,2,1202893918.353000,0.159
Default/Cast-op632,2,1202893919.220000,0.068
Default/Sub-op633,2,1202893920.455000,0.068
Default/Mul-op634,2,1202893921.673000,0.061
Default/TransData-op636,2,1202893922.227000,0.111
Default/Add-op635,2,1202893922.744000,0.264
Default/TransData-op640,2,1202893924.742000,0.314
Default/Softmax-op641,2,1202893926.067000,3.201
Default/Cast-op643,2,1202893930.246000,0.167
Default/TransData-op646,2,1202893931.350000,0.103
Default/TransData-op645,2,1202893932.525000,0.189
Default/BatchMatMul-op644,2,1202893933.160000,0.072
Default/TransData-op652,2,1202893933.982000,0.054
Default/TransposeNOD-op653,2,1202893934.738000,0.059
Default/Cast-op705,2,1202893935.768000,0.029
Default/TransData-op659,2,1202893959.736000,0.068
Default/TransData-op658,2,1202893961.154000,0.109
Default/MatMul-op657,2,1202893971.627000,0.06
Default/Cast-op709,2,1202893980.008000,0.063
Default/Add-op710,2,1202893985.932000,0.058
Default/TransData-op703,2,1202893994.605000,0.057
Default/Cast-op667,2,1202894004.673000,0.061
Default/Add-op685,2,1202894015.867000,0.082
Default/LayerNorm-op686,2,1202894036.324000,0.242
Default/TransposeNOD-op671,2,1202894042.997000,0.065
Default/MatMul-op673,2,1202894622.604000,52.473
Default/BiasAdd-op674,2,1202894675.588000,0.144
Default/ReLU-op676,2,1202894676.123000,0.082
Default/MatMul-op678,2,1202895017.297000,23.616
Default/BiasAdd-op679,2,1202895041.439000,0.76
Default/TransposeNOD-op684,2,1202895042.463000,0.08
Default/Add-op685,2,1202895042.878000,0.073
Default/LayerNorm-op686,2,1202895044.225000,0.299
Default/TransposeNOD-op718,2,1203053716.457000,0.9
Default/RealDiv-op719,2,1203053719.184000,0.091
Default/ReduceMean-op721,2,1203053727.617000,1.792
Default/Sub-op722,2,1203053732.047000,0.863
Default/Square-op723,2,1203053734.094000,3.204
Default/ReduceSum-op724,2,1203053741.634000,2.985
Default/RealDiv-op725,2,1203053752.397000,0.073
Default/Add-op726,2,1203053757.007000,0.071
Default/Sqrt-op727,2,1203053759.688000,0.069
Default/Sub-op728,2,1203053764.806000,0.089
Default/RealDiv-op729,2,1203053766.915000,2.28
Default/Mul-op732,2,1203053777.884000,6.045
Default/Add-op734,2,1203053792.284000,3.858
Default/Add-op735,2,1203053819.556000,0.565
Default/TransposeNOD-op737,2,1203053821.270000,0.482
Default/RealDiv-op738,2,1203053822.047000,0.452
Default/StridedSlice-op742,2,1203068139.755000,0.616
Default/Add-op743,2,1203068141.755000,0.741
Default/LayerNorm-op744,2,1203068145.263000,0.938
Default/Cast-op748,2,1203068150.226000,0.071
Default/Cast-op749,2,1203068152.402000,0.075
Default/Cast-op750,2,1203068154.577000,0.072
Default/Cast-op752,2,1203068163.800000,0.027
Default/TransData-op755,2,1203068172.108000,0.063
Default/TransData-op754,2,1203068176.590000,0.162
Default/MatMul-op753,2,1203068185.556000,0.058
Default/Cast-op756,2,1203068195.092000,0.063
Default/Add-op757,2,1203068201.652000,0.062
Default/TransData-op761,2,1203068211.024000,0.069
Default/Cast-op763,2,1203068227.355000,0.03
Default/TransData-op766,2,1203068248.022000,0.093
Default/TransData-op765,2,1203068251.625000,0.121
Default/MatMul-op764,2,1203068255.663000,0.061
Default/Cast-op767,2,1203068262.384000,0.058
Default/Add-op768,2,1203068268.673000,0.065
Default/TransData-op761,2,1203068330.680000,0.134
Default/Cast-op763,2,1203068331.996000,0.039
Default/TransData-op766,2,1203068332.214000,0.068
Default/TransData-op765,2,1203068332.448000,0.168
Default/MatMul-op764,2,1203068332.733000,0.067
Default/Cast-op767,2,1203068333.070000,0.073
Default/Add-op768,2,1203068333.469000,0.068
Default/TransData-op761,2,1203068333.747000,0.071
Default/TransposeNOD-op776,2,1203305775.682000,0.954
Default/TransposeNOD-op779,2,1203305793.936000,5.415
Default/TransposeNOD-op782,2,1203305814.797000,0.081
Default/Cast-op784,2,1203305833.380000,16.08
Default/RealDiv-op785,2,1203305852.696000,5.658
Default/RealDiv-op786,2,1203305862.175000,1.131
Default/TransData-op789,2,1203305867.171000,5.262
Default/TransData-op788,2,1203305875.039000,6.526
Default/BatchMatMul-op787,2,1203305884.683000,3.464
Default/Cast-op790,2,1203305895.028000,4.421
Default/Cast-op793,2,1203305903.631000,2.511
Default/Sub-op794,2,1203305910.153000,5.237
Default/Mul-op795,2,1203305920.159000,4.487
Default/TransData-op797,2,1203305928.504000,1.716
Default/Add-op796,2,1203305933.367000,3.112
Default/TransData-op801,2,1203305940.084000,2.229
Default/Softmax-op802,2,1203305991.289000,7.95
Default/Cast-op804,2,1203306002.276000,0.438
Default/TransData-op807,2,1203306004.282000,0.284
Default/TransData-op806,2,1203306004.962000,0.272
Default/BatchMatMul-op805,2,1203306005.394000,0.161
Default/TransData-op813,2,1203409581.794000,0.595
Default/TransposeNOD-op814,2,1203409583.557000,0.475
Default/Cast-op817,2,1203409586.945000,0.102
Default/TransData-op820,2,1203409587.538000,0.066
Default/TransData-op819,2,1203409588.733000,0.163
Default/MatMul-op818,2,1203409590.315000,0.066
Default/Cast-op821,2,1203409592.911000,0.057
Default/Add-op822,2,1203409594.094000,0.066
Default/TransData-op826,2,1203409595.970000,0.09
Default/Cast-op828,2,1203409599.057000,0.768
Default/Add-op829,2,1203409600.906000,0.81
Default/LayerNorm-op830,2,1203409604.005000,0.269
Default/TransposeNOD-op832,2,1203409607.118000,0.076
Default/MatMul-op834,2,1203409745.406000,52.557
Default/BiasAdd-op835,2,1203409802.790000,0.154
Default/ReLU-op837,2,1203409803.515000,7.248
Default/MatMul-op839,2,1203409828.823000,23.717
Default/BiasAdd-op840,2,1203409853.348000,0.099
Default/TransposeNOD-op845,2,1203415079.835000,0.115
Default/Add-op846,2,1203415081.330000,0.083
Default/LayerNorm-op847,2,1203415084.078000,0.261
Default/Cast-op851,2,1203415088.451000,0.075
Default/Cast-op852,2,1203415090.602000,0.079
Default/Cast-op853,2,1203415092.686000,0.074
Default/Cast-op855,2,1203415096.001000,0.026
Default/TransData-op858,2,1203415097.405000,0.065
Default/TransData-op857,2,1203415098.814000,0.143
Default/MatMul-op856,2,1203415100.257000,0.064
Default/Cast-op859,2,1203415102.973000,0.053
Default/Add-op860,2,1203415104.386000,0.068
Default/TransData-op864,2,1203415106.192000,0.066
Default/Cast-op866,2,1203415125.168000,0.068
Default/TransData-op869,2,1203415126.521000,0.055
Default/TransData-op868,2,1203415127.974000,0.118
Default/MatMul-op867,2,1203415129.180000,0.076
Default/Cast-op870,2,1203415131.485000,0.054
Default/Add-op871,2,1203415132.304000,0.058
Default/TransData-op864,2,1203415134.861000,0.067
Default/Cast-op866,2,1203415136.777000,0.032
Default/TransData-op869,2,1203415137.318000,0.079
Default/TransData-op868,2,1203415138.208000,0.116
Default/MatMul-op867,2,1203415139.346000,0.065
Default/Cast-op870,2,1203415140.394000,0.052
Default/Add-op871,2,1203415140.798000,0.067
Default/TransData-op864,2,1203415141.030000,0.069
Default/TransposeNOD-op782,2,1203415141.398000,0.07
Default/TransposeNOD-op779,2,1203415142.218000,0.228
Default/TransposeNOD-op782,2,1203415142.696000,0.652
Default/Cast-op784,2,1203415144.004000,0.04
Default/RealDiv-op785,2,1203415144.219000,0.071
Default/RealDiv-op786,2,1203415144.454000,0.09
Default/TransData-op789,2,1203415144.699000,0.073
Default/TransData-op788,2,1203415144.936000,0.119
Default/BatchMatMul-op787,2,1203415145.186000,0.069
Default/Cast-op790,2,1203415145.417000,0.071
Default/Cast-op793,2,1203415147.200000,0.063
Default/Sub-op794,2,1203415147.521000,0.079
Default/Mul-op795,2,1203415147.853000,0.063
Default/TransData-op797,2,1203415148.137000,0.125
Default/Add-op796,2,1203415148.392000,0.075
Default/TransData-op801,2,1203415148.636000,0.082
Default/Softmax-op802,2,1203415149.203000,2.272
Default/Cast-op804,2,1203415151.749000,0.076
Default/TransData-op807,2,1203415152.023000,0.121
Default/TransData-op806,2,1203415152.292000,0.126
Default/BatchMatMul-op805,2,1203415152.541000,0.068
Default/TransData-op813,2,1203415152.780000,0.064
Default/TransposeNOD-op814,2,1203415152.976000,0.077
Default/Cast-op866,2,1203415153.638000,0.027
Default/TransData-op820,2,1203415153.850000,0.057
Default/TransData-op819,2,1203415154.072000,0.118
Default/MatMul-op818,2,1203415154.314000,0.067
Default/Cast-op870,2,1203415154.648000,0.08
Default/Add-op871,2,1203415154.883000,0.06
Default/TransData-op864,2,1203415155.137000,0.063
Default/Cast-op828,2,1203415155.494000,0.066
Default/Add-op846,2,1203415155.727000,0.075
Default/LayerNorm-op847,2,1203415156.135000,0.251
Default/TransposeNOD-op832,2,1203415156.572000,0.664
Default/MatMul-op834,2,1203415160.073000,53.143
Default/BiasAdd-op835,2,1203415214.426000,0.124
Default/ReLU-op837,2,1203415214.796000,0.101
Default/MatMul-op839,2,1203415405.954000,23.758
Default/BiasAdd-op840,2,1203415445.387000,0.086
Default/TransposeNOD-op845,2,1203415457.950000,0.077
Default/Add-op846,2,1203415467.458000,0.087
Default/LayerNorm-op847,2,1203415483.602000,0.24
Default/Cast-op853,2,1203415818.064000,0.151
Default/Cast-op853,2,1203415828.732000,0.133
Default/Cast-op853,2,1203415904.208000,0.136
Default/Cast-op866,2,1203415906.796000,0.101
Default/TransData-op869,2,1203415907.767000,0.109
Default/TransData-op868,2,1203415908.427000,0.208
Default/MatMul-op867,2,1203415909.370000,0.093
Default/Cast-op870,2,1203415912.792000,0.088
Default/Add-op871,2,1203415918.663000,26.858
Default/TransData-op864,2,1203415950.864000,0.118
Default/Cast-op866,2,1203415955.978000,0.028
Default/TransData-op869,2,1203415958.843000,0.053
Default/TransData-op868,2,1203415961.330000,0.158
Default/MatMul-op867,2,1203415962.923000,0.08
Default/Cast-op870,2,1203416102.382000,0.104
Default/Add-op871,2,1203416103.414000,0.08
Default/TransData-op864,2,1203416104.711000,0.093
Default/Cast-op866,2,1203416106.600000,0.028
Default/TransData-op869,2,1203416107.176000,0.065
Default/TransData-op868,2,1203416108.095000,0.158
Default/MatMul-op867,2,1203416108.439000,0.064
Default/Cast-op870,2,1203416199.248000,0.109
Default/Add-op871,2,1203416200.529000,0.067
Default/TransData-op864,2,1203416202.013000,0.071
Default/TransposeNOD-op782,2,1203416203.259000,17.536
Default/TransposeNOD-op779,2,1203416257.549000,0.242
Default/TransposeNOD-op782,2,1203416270.519000,0.079
Default/Cast-op784,2,1203416275.128000,0.064
Default/RealDiv-op785,2,1203416277.284000,0.078
Default/RealDiv-op786,2,1203416278.781000,0.083
Default/TransData-op789,2,1203416280.951000,0.078
Default/TransData-op788,2,1203416282.505000,0.125
Default/BatchMatMul-op787,2,1203416284.109000,0.069
Default/Cast-op790,2,1203416286.271000,0.072
Default/Cast-op793,2,1203416287.480000,0.067
Default/Sub-op794,2,1203416289.645000,0.069
Default/Mul-op795,2,1203416292.466000,0.068
Default/TransData-op797,2,1203416293.693000,0.137
Default/Add-op796,2,1203416295.540000,0.098
Default/TransData-op801,2,1203416331.130000,0.103
Default/Softmax-op802,2,1203416333.446000,2.279
Default/Cast-op804,2,1203416336.535000,0.077
Default/TransData-op807,2,1203416337.470000,0.116
Default/TransData-op806,2,1203416338.200000,0.124
Default/BatchMatMul-op805,2,1203416338.715000,0.061
Default/TransData-op813,2,1203416339.667000,0.063
Default/TransposeNOD-op814,2,1203416340.831000,0.065
Default/Cast-op866,2,1203416346.548000,0.028
Default/TransData-op820,2,1203416347.719000,0.068
Default/TransData-op819,2,1203416347.987000,0.159
Default/MatMul-op818,2,1203416348.284000,0.072
Default/Cast-op870,2,1203416349.180000,0.064
Default/Add-op871,2,1203416349.398000,0.065
Default/TransData-op864,2,1203416349.829000,0.07
Default/Cast-op828,2,1203416350.336000,0.067
Default/Add-op846,2,1203416350.591000,0.076
Default/LayerNorm-op847,2,1203416480.256000,0.414
Default/TransposeNOD-op832,2,1203416497.872000,0.087
Default/MatMul-op834,2,1203416782.768000,57.866
Default/BiasAdd-op835,2,1203416860.106000,0.154
Default/ReLU-op837,2,1203416885.632000,0.13
Default/MatMul-op839,2,1203416945.512000,23.775
Default/BiasAdd-op840,2,1203417107.462000,0.112
Default/TransposeNOD-op845,2,1203417108.214000,0.118
Default/Add-op846,2,1203417108.843000,0.127
Default/LayerNorm-op847,2,1203417110.909000,0.319
Default/Cast-op853,2,1203418005.984000,0.116
Default/Cast-op853,2,1203418125.794000,0.147
Default/Cast-op853,2,1203418139.381000,0.078
Default/Cast-op866,2,1203418142.376000,0.027
Default/TransData-op869,2,1203418143.806000,0.056
Default/TransData-op868,2,1203418145.245000,0.13
Default/MatMul-op867,2,1203418146.725000,0.061
Default/Cast-op870,2,1203418171.217000,0.07
Default/Add-op871,2,1203418172.681000,0.081
Default/TransData-op864,2,1203418174.170000,0.06
Default/Cast-op866,2,1203418195.646000,0.037
Default/TransData-op869,2,1203418195.880000,0.06
Default/TransData-op868,2,1203418196.106000,0.145
Default/MatMul-op867,2,1203418196.366000,0.063
Default/Cast-op870,2,1203418196.704000,0.053
Default/Add-op871,2,1203418207.975000,0.07
Default/TransData-op864,2,1203418225.096000,0.122
Default/Cast-op866,2,1203418242.750000,0.026
Default/TransData-op869,2,1203418247.693000,0.068
Default/TransData-op868,2,1203418257.426000,0.158
Default/MatMul-op867,2,1203418263.182000,0.076
Default/Cast-op870,2,1203418271.521000,0.064
Default/Add-op871,2,1203418307.265000,0.098
Default/TransData-op864,2,1203418311.265000,0.074
Default/TransposeNOD-op782,2,1203418312.307000,0.075
Default/TransposeNOD-op779,2,1203418360.003000,0.258
Default/TransposeNOD-op782,2,1203418361.521000,0.066
Default/Cast-op784,2,1203418363.985000,0.064
Default/RealDiv-op785,2,1203418365.502000,0.081
Default/RealDiv-op786,2,1203418366.704000,0.077
Default/TransData-op789,2,1203418367.884000,0.082
Default/TransData-op788,2,1203418369.381000,0.13
